Transaction_ID,BasketSize,TotalSpend,Cleansing,Hair Care,Lips,Make-up Eyes,Skin,Segment,PCA1,PCA2
2200,3,1340,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0,-1.1938650681270262,1.747804316765582
2201,4,2015,0.5,0.0,0.0,0.0,0.5,3,0.4902973325381806,-1.2832153065684822
2202,4,1339,0.25,0.5,0.25,0.0,0.0,0,-0.633264306809581,0.6043760934864776
2203,4,1418,0.0,0.0,0.0,0.75,0.25,0,-0.15389190049261287,1.434845519673381
2204,3,1500,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,1,-0.9024443033132694,-0.7249787551183311
2205,4,1436,0.75,0.25,0.0,0.0,0.0,3,-0.418864174921528,0.6315302458731765
2206,5,2333,0.2,0.0,0.4,0.0,0.4,2,1.5362307999816363,-1.9190825402076892
2207,5,1709,0.2,0.0,0.4,0.2,0.2,2,0.6405651846231032,-0.762791868176879
2208,3,1317,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,3,-1.3618415280750142,0.8863640174571532
2209,4,1412,0.0,0.0,0.5,0.0,0.5,1,-0.6620308267596853,-2.1824676115423793
2210,5,2914,0.0,0.6,0.0,0.0,0.4,2,2.7362358973494585,-0.1343447041078731
2211,5,1741,0.2,0.2,0.4,0.2,0.0,2,0.695136314934899,0.14826776812850764
2212,4,1392,0.0,0.25,0.75,0.0,0.0,1,-0.8526771086888039,-0.8301285446137404
2213,4,1868,0.0,0.5,0.25,0.0,0.25,0,0.20870014611842358,-0.15974917856781568
2214,3,1790,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,3,-0.5275185786230256,0.16340284937325503
2215,3,1555,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1,-1.1057393622755263,-0.7234083854085623
2216,5,1665,0.4,0.4,0.0,0.0,0.2,2,0.7769293698374216,0.22576831035235673
2217,4,1561,0.0,0.75,0.25,0.0,0.0,0,-0.24517044871675236,1.024554478446743
2218,5,1912,0.0,0.0,0.2,0.4,0.4,2,1.160883978668194,-0.43524550341595997
2219,4,1908,0.25,0.25,0.0,0.5,0.0,0,0.4913482732991653,1.8663503163362194
2220,5,1739,0.4,0.4,0.0,0.2,0.0,2,0.9314510351474612,1.290576504228376
2221,4,1716,0.0,0.5,0.25,0.0,0.25,0,-0.019993932193357364,-0.13982749278052597
2222,3,1138,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0,-1.4976535416744656,0.5824670482019427
2223,5,1991,0.6,0.2,0.2,0.0,0.0,2,1.0892849011710832,-0.011857529590627237
2224,4,1124,0.0,0.25,0.5,0.25,0.0,0,-1.033334963351495,0.34247947140513657
2225,5,2105,0.4,0.0,0.2,0.2,0.2,2,1.3344033123071424,-0.42337961039700706
2226,5,2356,0.2,0.2,0.4,0.0,0.2,2,1.5772608335512872,-1.0068433304017392
2227,3,1018,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,1,-2.210579941211708,-0.9778589440051894
2228,4,1504,0.0,0.25,0.25,0.5,0.0,0,-0.2390338525797516,1.4301581953834628
2229,4,1078,0.0,0.0,0.75,0.25,0.0,1,-1.2791624906072339,-0.5899079934330699
2230,5,2006,0.2,0.0,0.2,0.2,0.4,2,1.2222903503442037,-0.9662383522633189
2231,3,1393,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,-1.2882145199648556,-0.43675400588743396
2232,3,1507,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0,-0.9424685752465234,0.5341045346788513
2233,3,1191,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,1,-1.816918535561305,-0.13607820303948057
2234,3,1138,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0,-1.559052045342225,1.5088571321561208
2235,5,1580,0.2,0.0,0.4,0.4,0.0,2,0.48965989008254085,0.32862226132295497
2236,6,2987,0.5,0.16666666666666666,0.0,0.0,0.3333333333333333,2,3.5220113059194307,-0.8268558715064012
2237,3,1073,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,1,-2.127828794454156,-0.9850674487308534
2238,5,2110,0.4,0.0,0.2,0.0,0.4,2,1.298742385067041,-1.4985418383335258
2239,3,1007,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1,-1.9302416972416838,-0.6515854655964917
2240,3,1178,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0,-1.4988693931549142,1.503614583264729
2241,5,1541,0.2,0.4,0.2,0.2,0.0,0,0.5355170357906106,0.9252136294361138
2242,3,1100,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0,-1.4936963975816115,2.044681666624925
2243,4,1239,0.0,0.0,0.25,0.25,0.5,1,-0.6997548824775132,-1.0223106491405585
2244,3,1126,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,1,-1.9759799290349642,-0.3929811176019593
2245,4,1299,0.25,0.0,0.75,0.0,0.0,1,-1.0466819134775551,-1.2672141497487455
2246,4,1038,0.0,0.0,0.5,0.5,0.0,0,-1.1167792278022537,0.5528174939048724
2247,3,1360,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,3,-1.5326351466274306,-0.3704935840188365
2248,4,1946,0.0,0.5,0.5,0.0,0.0,0,0.157470101345782,0.03567854930378745
2249,4,1242,0.25,0.0,0.25,0.25,0.25,1,-0.7412900613142843,-0.32791127734177894
2250,5,1938,0.4,0.0,0.0,0.4,0.2,2,1.2611934714189525,0.5084943819817952
2251,5,2191,0.0,0.0,0.4,0.0,0.6,2,1.3594214869173389,-2.4563055420157545
2252,3,1178,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,1,-1.6836692067441759,-2.1994201544713596
2253,4,1727,0.0,0.5,0.25,0.25,0.0,0,0.050535995612546694,1.2018644429307093
2254,4,1510,0.5,0.0,0.0,0.25,0.25,3,-0.21552895287222432,0.12610550984171054
2255,5,2055,0.4,0.2,0.2,0.2,0.0,2,1.2656000056349512,0.49842725113573316
2256,5,1992,0.0,0.2,0.2,0.4,0.2,2,1.2876742916047628,0.4695230742197562
2257,5,2363,0.0,0.0,0.2,0.0,0.8,2,1.753075864553093,-2.6433690608165943
2258,4,999,0.0,0.0,0.75,0.25,0.0,1,-1.3980232286771725,-0.5795539593725706
2259,3,1052,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,1,-2.087317835581489,-0.3832824021528841
2260,5,2216,0.2,0.4,0.2,0.0,0.2,2,1.507915532687965,-0.23776129243122118
2261,5,2378,0.2,0.2,0.2,0.4,0.0,2,1.831597783011656,0.9747665277903302
2262,3,1007,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,1,-2.0023485485126886,-1.2506181740064803
2263,3,946,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,3,-2.0221541618258128,0.5482215619280503
2264,4,1161,0.0,0.25,0.25,0.0,0.5,1,-0.8630594919947286,-1.211154221185587
2265,4,1864,0.0,0.0,0.0,1.0,0.0,0,0.5711243698502958,2.719524736190728
2266,4,1509,0.25,0.25,0.0,0.0,0.5,3,-0.21693307917804694,-0.7676225317848815
2267,3,1420,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,1,-1.08407419135717,-0.979915713846538
2268,3,1504,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,1,-1.4179622134681231,-1.9679459969897808
2269,4,1801,0.25,0.25,0.0,0.25,0.25,2,0.27637998024371535,0.537240497964325
2270,3,1692,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1,-0.8996137785339868,-0.74136411536158
2271,3,1216,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1,-1.6157873395629851,-0.678977783554015
2272,3,1082,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,1,-1.9809162627717267,-0.1217922573104374
2273,4,1421,0.25,0.0,0.25,0.0,0.5,1,-0.5259523912304623,-1.6945053202871267
2274,3,1197,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,1,-1.8078911377332083,-0.13686458537318943
2275,6,1799,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,2,1.545858339541273,-0.09743488428064027
2276,3,871,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0,-1.8382420813539662,2.074695259028144
2277,3,1042,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,1,-1.8882902241810324,-2.1815954882406268
2278,5,1889,0.4,0.2,0.2,0.2,0.0,2,1.0158419990576115,0.52018382903501
2279,3,941,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0,-1.660815588755167,2.6645535068781965
2280,3,1209,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,3,-1.5350430365839989,-0.6249038929002552
2281,4,1687,0.0,0.25,0.25,0.5,0.0,0,0.03630178117719525,1.4061735342053443
2282,6,2537,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,2,2.8299506270909407,-0.6617443905216286
2283,3,1319,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,1,-1.532923861451665,-1.2915100553593382
2284,4,1937,0.0,0.5,0.0,0.25,0.25,0,0.5350811361338257,0.9686903630410837
2285,4,2376,0.0,0.5,0.0,0.25,0.25,2,1.1955857438895614,0.9111533889580563
2286,5,1665,0.4,0.0,0.4,0.2,0.0,2,0.5375251650164056,-0.20119101402384074
2287,3,1681,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0,-0.6087011069591969,2.3021442958764538
2288,5,1966,0.0,0.4,0.2,0.2,0.2,2,1.2117968174814433,0.31367749709256654
2289,4,2180,0.25,0.25,0.0,0.0,0.5,2,0.7926309112640912,-0.8555662894379826
2290,4,1303,0.25,0.0,0.5,0.25,0.0,1,-0.818097733266533,-0.13025546619133407
2291,3,1582,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,1,-1.300606041702867,-1.9781689673279954
2292,4,1173,0.25,0.25,0.25,0.0,0.25,1,-0.8910535740893549,-0.5179344228873708
2293,4,1730,0.25,0.0,0.5,0.0,0.25,1,-0.22962761962138406,-1.5293533122633123
2294,4,1654,0.0,0.0,0.25,0.25,0.5,1,-0.07535986603416393,-1.0767020938887506
2295,5,2105,0.0,0.2,0.2,0.4,0.2,2,1.4576902840339157,0.45471287360157375
2296,4,1523,0.5,0.25,0.25,0.0,0.0,3,-0.4105042452012051,0.1309858372785828
2297,5,1509,0.4,0.2,0.0,0.4,0.0,2,0.6221595352719917,1.4799743942604746
2298,3,1008,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,3,-1.7654879325527106,1.1922847641541472
2299,5,2174,0.2,0.2,0.0,0.2,0.4,2,1.6163514713231741,-0.2375239407565193
2300,4,1828,0.0,0.25,0.5,0.0,0.25,1,-0.028099983309218937,-1.0929230257397313
2301,5,1844,0.4,0.0,0.4,0.0,0.2,2,0.7636587747911064,-1.2991583296379146
2302,3,901,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,1,-2.325215695191833,-1.8889145724520462
2303,3,1196,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,1,-1.7179855169276455,-1.2753892175183077
2304,4,2159,0.0,0.25,0.0,0.75,0.0,0,0.9690229919797533,2.481794395733469
2305,5,2372,0.0,0.2,0.4,0.4,0.0,2,1.724540514153897,0.5842394183193862
2306,4,1661,0.0,0.5,0.25,0.25,0.0,0,-0.048765380496516075,1.2105146486015061
2307,4,2090,0.25,0.0,0.0,0.25,0.5,3,0.7031683815946015,-0.6447040120491075
2308,4,2717,0.0,0.0,0.25,0.75,0.0,2,1.631953512752407,1.4702444426352428
2309,4,1472,0.0,0.25,0.0,0.5,0.25,0,-0.11859375779170267,1.2287015362867586
2310,5,1924,0.2,0.0,0.2,0.0,0.6,2,1.0557321545967018,-2.02999803636106
2311,4,1605,0.25,0.5,0.0,0.0,0.25,0,-0.06446345322606678,0.3638624451489028
2312,3,1041,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,1,-2.114576412536245,-1.9072634935719182
2313,5,2230,0.0,0.0,0.4,0.2,0.4,2,1.4612833315634817,-1.3869101178597671
2314,3,1123,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,3,-1.6537273911834716,0.9117903795804044
2315,4,1778,0.5,0.25,0.0,0.0,0.25,3,0.14174637903079856,-0.10808611011385906
2316,3,1416,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0,-1.140782612640415,1.4724214173609464
2317,4,1338,0.0,0.25,0.5,0.0,0.25,1,-0.7653374726037758,-1.028701801820179
2318,4,2560,0.0,0.25,0.0,0.5,0.25,2,1.5183743817031505,1.0861042064408957
2319,5,2089,0.2,0.2,0.2,0.0,0.4,2,1.3104106034313059,-1.136369875119552
2320,4,1481,0.5,0.0,0.0,0.0,0.5,3,-0.31314107416241815,-1.2132272788683987
2321,4,1227,0.25,0.0,0.25,0.25,0.25,1,-0.7638585558845259,-0.32594532150750694
2322,5,2329,0.2,0.0,0.0,0.4,0.4,2,1.886317998750571,-0.09858558380406895
2323,4,2097,0.25,0.0,0.25,0.25,0.25,2,0.5451141291894832,-0.4399707598952834
2324,5,2116,0.6,0.0,0.2,0.2,0.0,2,1.3141144394579973,0.13101273903036717
2325,5,2076,0.2,0.2,0.0,0.0,0.6,2,1.425720214700748,-1.2991866052977035
2326,4,1109,0.0,0.25,0.0,0.75,0.0,0,-0.6107716279371544,2.6194113041325098
2327,4,1650,0.0,0.0,0.25,0.25,0.5,1,-0.081378131252895,-1.0761778389996115
2328,4,1609,0.25,0.0,0.5,0.0,0.25,1,-0.4116801424879991,-1.5134946018668514
2329,4,1370,0.5,0.0,0.25,0.25,0.0,3,-0.5947544520657095,0.3501051291714003
2330,5,2423,0.2,0.0,0.2,0.6,0.0,2,1.9360620169239482,1.1281218941941085
2331,4,1656,0.5,0.5,0.0,0.0,0.0,3,-0.03377944943806506,1.0519707582780116
2332,5,1974,0.0,0.0,0.4,0.2,0.4,2,1.0761143575646928,-1.3533578049548582
2333,4,1666,0.0,0.25,0.25,0.0,0.5,1,-0.10325350812993005,-1.2773414009394113
2334,4,1540,0.25,0.5,0.0,0.25,0.0,0,-0.10828056457605317,1.7155152237537832
2335,3,1637,0.0,0.0,0.0,1.0,0.0,0,-0.5523728570266805,2.8387552126789664
2336,4,2272,0.0,0.25,0.0,0.75,0.0,0,1.1390389844089064,2.4669841951152867
2337,5,2020,0.2,0.0,0.2,0.4,0.2,2,1.2865380373732773,0.10643366494978862
2338,3,1377,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,3,-1.3736860845075392,0.4917330976233012
2339,5,2351,0.0,0.0,0.4,0.2,0.4,2,1.6433358544300969,-1.402768828256228
2340,5,2019,0.0,0.4,0.2,0.0,0.4,2,1.248355072866115,-0.7677757895136226
2341,6,2311,0.16666666666666666,0.3333333333333333,0.0,0.5,0.0,2,2.679636558332048,1.7843317902987652
2342,5,2039,0.4,0.2,0.2,0.2,0.0,2,1.2415269447600268,0.50052427069229
2343,4,1853,0.25,0.0,0.5,0.0,0.25,1,-0.04456596414540344,-1.5454741501043427
2344,5,2018,0.2,0.2,0.0,0.4,0.2,2,1.424822886556177,0.8574289092450043
2345,5,2036,0.0,0.4,0.4,0.2,0.0,2,1.1822474855789193,0.46902359510048464
2346,3,1185,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,1,-1.8259459333894015,-0.1352918207057717
2347,4,1144,0.25,0.0,0.5,0.25,0.0,1,-1.0573237757110934,-0.10941633434805086
2348,4,1798,0.0,0.5,0.0,0.5,0.0,0,0.37992611823731437,2.330041857095039
2349,3,948,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,1,-2.243792731268497,-0.3696517750352648
2350,5,1601,0.2,0.2,0.2,0.4,0.0,2,0.6625497642731443,1.0766030400056201
2351,6,2142,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.3333333333333333,2,2.3840242134027743,0.14834773874523458
2352,3,1629,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,3,-0.8417266849494763,-1.6063407402140497
2353,3,1276,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,3,-1.4342370941702534,-0.6336851622933368
2354,3,1318,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,1,-1.697811546139118,-1.943568144644808
2355,3,1004,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,1,-1.9454637437589777,-2.1766150667938042
2356,3,997,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,1,-1.9559957078917567,-2.1756976207378105
2357,3,1520,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0,-0.7896716983438438,2.588667611675297
2358,3,1258,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,3,-1.3892124363835383,-0.0322933068822219
2359,3,898,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,3,-2.155637928119865,0.28909056408672984
2360,3,1120,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,1,-1.9957156744663065,-1.9176175276324174
2361,6,2124,0.5,0.3333333333333333,0.16666666666666666,0.0,0.0,2,2.1165339477545584,0.18606398248067693
2362,4,2303,0.25,0.0,0.0,0.25,0.5,2,1.0236410044920312,-0.67262058489577
2363,5,1760,0.0,0.2,0.6,0.0,0.2,2,0.5825094449306946,-1.320042843724651
2364,4,2149,0.0,0.0,0.25,0.25,0.5,2,0.6694004547838068,-1.141578636419727
2365,4,1414,0.25,0.0,0.25,0.0,0.5,1,-0.5364843553632418,-1.693587874231133
2366,3,1455,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,3,-1.3175944964115627,0.216088070774096
2367,3,1286,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,3,-1.4191914311234257,-0.6349957995161848
2368,4,1719,0.25,0.0,0.0,0.25,0.5,3,0.14497428255729403,-0.5960793710814465
2369,5,1781,0.4,0.0,0.2,0.2,0.2,2,0.8469238295899248,-0.38091496437673167
2370,5,2019,0.6,0.0,0.2,0.0,0.2,2,1.1249877491402536,-0.9307809892331018
2371,3,1384,0.0,0.0,0.0,1.0,0.0,0,-0.9330281321114212,2.871914334417021
2372,4,1716,0.25,0.0,0.25,0.25,0.25,1,-0.02812563289465174,-0.3900354817047744
2373,5,1846,0.0,0.0,0.4,0.4,0.2,2,0.9267136293288131,-0.262074739177309
2374,5,2757,0.2,0.2,0.0,0.6,0.0,2,2.5798811444802583,1.8350797278016309
2375,6,2307,0.5,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,2,2.3865154077098825,-0.6006320748795249
2376,5,2087,0.0,0.2,0.0,0.6,0.2,2,1.6086608225434584,1.3670583713599405
2377,3,907,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,1,-2.3054799497604903,-0.36427816242158806
2378,4,1755,0.75,0.0,0.0,0.0,0.25,3,0.053061215569841114,-0.5543461758088
2379,3,1254,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,3,-1.3952307016022694,-0.0317690519930828
2380,4,1393,0.5,0.0,0.25,0.25,0.0,3,-0.5601494270580057,0.3470906635588499
2381,3,1508,0.0,0.0,0.0,1.0,0.0,0,-0.7464619103307577,2.8556624328537055
2382,3,1157,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,3,-1.6025721368242574,0.9073342130227212
2383,5,2501,0.2,0.0,0.2,0.2,0.4,2,1.9670506711621745,-1.0311148947942952
2384,4,1387,0.25,0.25,0.0,0.25,0.25,0,-0.3465104698949512,0.5915008789902325
2385,4,1235,0.0,0.0,0.5,0.0,0.5,1,-0.9283390626885353,-2.1592693326979697
2386,4,1825,0.0,0.25,0.25,0.5,0.0,0,0.2439319312234174,1.3880867405300419
2387,4,1570,0.25,0.0,0.25,0.25,0.25,1,-0.24779231337833607,-0.37090017825119354
2388,5,1905,0.0,0.0,0.6,0.2,0.2,2,0.8374303093112636,-1.1797938495493527
2389,5,1581,0.4,0.0,0.2,0.0,0.4,3,0.5028268098898562,-1.4292091292448663
2390,4,1992,0.0,0.0,0.25,0.75,0.0,0,0.5411429418573991,1.5652656412917232
2391,4,1575,0.5,0.5,0.0,0.0,0.0,3,-0.1556493201173694,1.0625869197830806
2392,5,1719,0.2,0.2,0.4,0.2,0.0,2,0.6620358562318781,0.15115117001877323
2393,4,1970,0.0,0.25,0.25,0.25,0.25,2,0.4081143469480253,0.025948864142377674
2394,3,1485,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,1,-1.4465489732570957,-1.9654557862663697
2395,4,1318,0.25,0.25,0.0,0.0,0.5,3,-0.5043052433724559,-0.7425893608284846
2396,3,1051,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,3,-1.7006576614528714,-0.005163116369268277
2397,4,1895,0.0,0.0,0.25,0.75,0.0,0,0.3952000103031706,1.5779788223533489
2398,3,994,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,3,-1.7864179408197893,0.0023075158009654164
2399,4,1127,0.0,0.25,0.5,0.0,0.25,1,-1.0828009628918402,-1.0010473564180862
2400,5,1543,0.2,0.2,0.4,0.0,0.2,2,0.354048427844196,-0.9002885241841966
2401,3,1514,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,3,-1.0761503136557544,-0.6648783281971193
2402,5,1803,0.2,0.0,0.4,0.2,0.2,2,0.7819944172632834,-0.7751118580716503
2403,4,1538,0.0,0.0,0.25,0.25,0.5,1,-0.24988955737736526,-1.0614987021037137
2404,4,1587,0.25,0.25,0.25,0.0,0.25,1,-0.2681631239506883,-0.5721948039132781
2405,4,1231,0.0,0.5,0.25,0.25,0.0,0,-0.6957288915101069,1.2668720491839705
2406,4,1448,0.5,0.0,0.25,0.25,0.0,3,-0.47739828030045345,0.3398821588331859
2407,4,1200,0.0,0.0,0.5,0.5,0.0,0,-0.873039486443645,0.5315851708947348
2408,4,1448,0.0,0.25,0.25,0.5,0.0,0,-0.32328956564198663,1.4374977638314117
2409,4,1566,0.5,0.25,0.25,0.0,0.0,3,-0.345807894099846,0.12535009722033638
2410,4,1822,0.25,0.5,0.0,0.0,0.25,0,0.26202743489009417,0.33542161741310117
2411,4,1325,0.5,0.0,0.5,0.0,0.0,1,-0.8850258507687252,-0.7814799417723343
2412,5,2765,0.2,0.0,0.0,0.6,0.2,2,2.5854926663557727,0.9187775426048526
2413,5,2007,0.2,0.4,0.2,0.0,0.2,2,1.1934611750092663,-0.2103689744736979
2414,3,1370,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,3,-1.2314093578623135,-1.5723952361422864
2415,3,1169,0.0,1.0,0.0,0.0,0.0,0,-1.440303638626054,2.103826865175281
2416,4,1613,0.25,0.5,0.0,0.25,0.0,0,0.0015527756657889502,1.7059475720269925
2417,4,2220,0.25,0.5,0.0,0.25,0.0,0,0.9148245226082298,1.6263918926001186
2418,6,2384,0.16666666666666666,0.0,0.3333333333333333,0.5,0.0,2,2.553979928920114,0.5235422771542317
2419,3,1061,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,3,-1.7577188496770488,-0.6055064620021047
2420,4,1821,0.0,0.25,0.5,0.25,0.0,0,0.01534775101239528,0.25112805697263063
2421,4,1948,0.0,0.25,0.25,0.5,0.0,0,0.428993586699398,1.3719659026890114
2422,6,2546,0.16666666666666666,0.5,0.16666666666666666,0.0,0.16666666666666666,2,2.818213605800069,-0.03292359609560371
2423,4,1464,0.0,0.0,0.75,0.25,0.0,1,-0.6983998969996851,-0.6404985902350028
2424,5,2429,0.6,0.0,0.2,0.0,0.2,2,1.741859934060189,-0.9845171153698701
2425,5,2143,0.0,0.8,0.0,0.2,0.0,0,1.6258240437645062,1.9564660105173028
2426,4,1259,0.0,0.25,0.5,0.0,0.25,1,-0.8841982106737146,-1.0183477677596797
2427,4,996,0.5,0.25,0.0,0.25,0.0,3,-0.9808447727767331,1.3375393573692231
2428,4,1732,0.25,0.0,0.0,0.25,0.5,3,0.16453364451817,-0.5977831994711489
2429,5,2074,0.2,0.0,0.8,0.0,0.0,2,0.8768101806081632,-1.5560959190002175
2430,4,1737,0.25,0.0,0.5,0.25,0.0,1,-0.1651159570342111,-0.18713712166293758
2431,4,1529,0.5,0.0,0.25,0.0,0.25,3,-0.4095081080755427,-1.0138676393282513
2432,4,1177,0.25,0.5,0.25,0.0,0.0,0,-0.8770040481681897,0.6256084164966152
2433,4,1954,0.0,0.5,0.25,0.0,0.25,0,0.33809284832114167,-0.1710206586843085
2434,5,1630,0.0,0.4,0.4,0.0,0.2,2,0.5282098071141998,-0.552271442976981
2435,4,1825,0.0,0.5,0.0,0.5,0.0,0,0.42054940846374916,2.3265031365933493
2436,5,2259,0.2,0.0,0.4,0.0,0.4,2,1.4248928934351113,-1.909383824758614
2437,3,1473,0.0,0.0,0.0,1.0,0.0,0,-0.7991217309946547,2.860249663133674
2438,3,706,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,-2.3218515712819183,-0.346713228677776
2439,5,1436,0.2,0.0,0.6,0.2,0.0,2,0.09494961021438914,-0.5624909134252741
2440,5,2217,0.4,0.2,0.0,0.2,0.2,2,1.6442087202238778,0.3126743695577413
2441,5,2021,0.2,0.0,0.2,0.0,0.6,2,1.2016750861509304,-2.0427112174226854
2442,3,1342,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1,-1.4262119851729562,-0.6954918125618998
2443,4,1698,0.0,0.0,0.5,0.0,0.5,1,-0.2317248636204132,-2.2199518361158326
2444,4,1625,0.5,0.0,0.5,0.0,0.0,1,-0.4336559593638943,-0.8207990584577743
2445,4,1865,0.25,0.25,0.0,0.25,0.25,2,0.3726722237434126,0.5288524197380978
2446,3,565,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0,-2.2986393705868937,2.114800758047293
2447,3,1234,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0,-1.5779967984754495,0.8440858618090256
2448,6,2651,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.3333333333333333,2,2.8530939091632495,-1.4350076138264631
2449,4,1514,0.25,0.75,0.0,0.0,0.0,0,-0.19334772624976454,1.5198563381499448
2450,4,1593,0.5,0.0,0.0,0.0,0.5,3,-0.144629648037948,-1.2279064157642963
2451,4,1493,0.0,0.0,0.75,0.0,0.25,1,-0.7087471726182784,-1.9874330748376305
2452,4,1464,0.25,0.0,0.0,0.25,0.5,3,-0.23869012513681212,-0.5626581218988224
2453,3,1058,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,3,-1.7622325485910972,-0.6051132708352502
2454,5,1543,0.0,0.2,0.2,0.4,0.2,2,0.6121240208021993,0.5283706855256316
2455,4,1723,0.0,0.0,0.5,0.5,0.0,0,-0.08615130909455676,0.46303884413978397
2456,4,2157,0.25,0.25,0.0,0.0,0.5,2,0.7580258862563874,-0.8525518238254323
2457,4,1480,0.25,0.0,0.5,0.0,0.25,1,-0.6057691957920764,-1.4965873816921123
2458,4,1597,0.25,0.25,0.25,0.0,0.25,1,-0.25311746090386067,-0.5735054411361261
2459,3,1112,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,3,-1.670277620534982,0.9132320805255373
2460,5,1917,0.2,0.0,0.0,0.2,0.6,2,1.2232529224577553,-1.1190942395478256
2461,3,961,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0,-1.8253602812710752,1.5320554110005307
2462,6,2290,0.3333333333333333,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,2,2.4582557898350568,-0.033465580884698386
2463,4,1905,0.25,0.0,0.5,0.0,0.25,1,0.03367148369810051,-1.5522894636631523
2464,5,1704,0.2,0.0,0.6,0.0,0.2,2,0.4549896211058566,-1.6721229003226954
